team_name_home,team_score_home,team_name_away,team_score_away,possession_%_home,possession_%_away,total_shots_home,total_shots_away,on_target_home,on_target_away,off_target_home,off_target_away,blocked_home,blocked_away,passing_%_home,passing_%_away,attacking_3rd_%_home,attacking_3rd_%_away,key_passes_home,key_passes_away,clear-cut_chances_home,clear-cut_chances_away,crosses_%_home,crosses_%_away,dribbles_%_home,dribbles_%_away,corners_home,corners_away,offsides_home,offsides_away,recoveries_home,recoveries_away,tackles_%_home,tackles_%_away,interceptions_home,interceptions_away,blocks_home,blocks_away,clearances_home,clearances_away,headed_clearances_home,headed_clearances_away,aerial_duels_%_home,aerial_duels_%_away,blocked_crosses_home,blocked_crosses_away,saves_home,saves_away,catches_%_home,catches_%_away,fouls_committed_home,fouls_committed_away,fouls_won_home,fouls_won_away,yellow_cards_home,yellow_cards_away,red_cards_home,red_cards_away,match_result
Scunthorpe United,0,Blackburn Rovers,1,53.0,47.0,16,6,7,3,6,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,2,6,0,0,9,10,10,9,0,2,0,0,2
Shrewsbury Town,1,Southend United,0,53.0,47.0,8,11,5,5,1,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,5,4,0,0,12,14,13,12,3,2,0,0,1
AFC Wimbledon,0,Portsmouth,2,50.0,50.0,4,10,0,5,3,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,3,0,0,0,16,7,6,16,0,3,0,0,2
Bristol Rovers,2,Walsall,1,53.0,47.0,11,13,4,6,3,5,4,2,0,0,0,0,0,0,0,0,0,0,0,0,4,9,0,0,0,0,0,0,0,0,4,8,0,0,0,0,0,0,0,0,7,3,0,0,8,8,8,8,5,4,1,0,1
Charlton Athletic,2,Southend United,1,60.0,40.0,17,13,6,1,5,8,6,4,0,0,0,0,0,0,0,0,0,0,0,0,8,7,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,0,4,0,0,13,9,9,13,2,2,0,0,1
Fleetwood Town,2,Oldham Athletic,2,53.0,47.0,13,7,2,2,7,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,11,14,14,11,1,3,0,0,0
Northampton Town,1,Doncaster Rovers,0,54.0,46.0,8,14,1,4,4,6,3,4,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,4,0,0,0,12,4,4,12,0,1,0,0,1
Oxford United,3,Gillingham,0,60.0,40.0,24,9,14,2,4,6,6,1,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,2,11,0,0,11,17,17,11,0,0,0,0,1
Peterborough United,1,Bradford City,3,45.0,55.0,20,9,8,4,6,4,6,1,0,0,0,0,0,0,0,0,0,0,0,0,8,7,0,0,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0,1,5,0,0,11,11,10,9,3,3,1,1,2
Plymouth Argyle,0,Milton Keynes Dons,1,46.0,54.0,12,11,2,3,9,6,1,2,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,2,2,0,0,13,14,13,13,3,4,1,0,2
Rochdale,0,Blackburn Rovers,3,53.0,47.0,10,16,0,7,5,4,5,5,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,4,0,0,0,7,13,13,7,0,1,0,0,2
Rotherham United,3,Bury,2,58.0,42.0,20,7,10,4,6,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,2,7,0,0,13,17,17,13,0,2,0,0,1
Scunthorpe United,0,Blackpool,0,52.0,48.0,17,10,6,3,8,4,3,3,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,6,0,0,10,11,11,10,1,2,0,0,0
Shrewsbury Town,1,Wigan Athletic,0,48.0,52.0,9,12,4,4,4,6,1,2,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,4,2,0,0,15,10,10,15,3,5,0,1,1
Portsmouth,0,Rotherham United,1,55.0,45.0,13,12,2,5,8,4,3,3,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,4,1,0,0,10,14,14,9,1,3,0,0,2
Bradford City,3,Bristol Rovers,1,58.0,42.0,20,11,8,4,9,4,3,3,0,0,0,0,0,0,0,0,0,0,0,0,12,4,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,3,5,0,0,10,9,9,9,1,0,0,0,1
Blackpool,1,AFC Wimbledon,0,56.0,44.0,18,4,9,1,6,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,7,0,0,10,15,15,9,1,3,0,1,1
Bury,0,Scunthorpe United,1,51.0,49.0,11,11,1,4,7,4,3,3,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,1,0,0,12,11,10,12,1,3,0,0,2
Doncaster Rovers,0,Peterborough United,0,49.0,51.0,12,11,5,3,5,5,2,3,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,3,5,0,0,12,13,11,12,2,3,0,0,0
Gillingham,1,Shrewsbury Town,2,51.0,49.0,14,9,6,6,5,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,5,0,0,10,12,12,10,1,1,0,0,2
Milton Keynes Dons,1,Oxford United,1,56.0,44.0,15,10,2,6,8,3,5,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,4,1,0,0,11,13,12,11,1,2,0,0,0
Oldham Athletic,3,Charlton Athletic,4,46.0,54.0,10,16,4,8,2,3,4,5,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,4,1,0,0,13,11,11,13,5,3,1,0,2
Southend United,0,Rochdale,0,54.0,46.0,17,4,4,1,4,2,9,1,0,0,0,0,0,0,0,0,0,0,0,0,7,5,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0,0,0,0,1,4,0,0,14,18,18,13,3,3,0,1,0
Walsall,2,Plymouth Argyle,1,52.0,48.0,11,13,4,2,2,7,5,4,0,0,0,0,0,0,0,0,0,0,0,0,7,10,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,1,2,0,0,17,10,10,16,1,1,0,0,1
AFC Wimbledon,2,Doncaster Rovers,0,32.0,68.0,10,11,4,2,3,6,3,3,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,2,1,0,0,15,18,17,14,1,3,0,0,1
Blackburn Rovers,4,Milton Keynes Dons,1,54.0,46.0,8,9,5,3,2,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,4,2,0,0,11,8,8,11,1,1,0,0,1
Blackpool,2,Oldham Athletic,1,55.0,45.0,16,9,4,3,10,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,8,7,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,2,2,0,0,7,13,13,7,1,1,0,0,1
Bristol Rovers,3,Fleetwood Town,1,53.0,47.0,12,11,7,4,3,4,2,3,0,0,0,0,0,0,0,0,0,0,0,0,6,8,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,3,4,0,0,12,6,6,12,1,0,0,0,1
Gillingham,3,Southend United,3,46.0,54.0,13,22,6,9,6,7,1,6,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,6,3,0,0,16,19,19,16,3,4,0,0,0
Northampton Town,1,Peterborough United,4,51.0,49.0,9,12,3,5,5,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,2,0,0,13,20,20,13,1,1,0,0,2
Oxford United,1,Shrewsbury Town,1,49.0,51.0,9,10,6,3,3,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,7,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,5,0,0,12,3,3,11,0,0,0,0,0
Plymouth Argyle,0,Scunthorpe United,4,49.0,51.0,14,16,5,9,7,6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,5,4,0,0,9,18,18,9,0,5,1,0,2
Rochdale,0,Bury,0,56.0,44.0,9,2,2,1,5,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,2,0,0,17,10,9,16,2,1,0,1,0
Rotherham United,0,Charlton Athletic,2,43.0,57.0,10,13,5,5,5,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,7,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,5,0,0,9,12,12,9,4,2,0,0,2
Walsall,3,Bradford City,3,56.0,44.0,14,9,7,4,5,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,11,3,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,2,4,0,0,16,16,16,15,0,3,0,0,0
Wigan Athletic,1,Portsmouth,1,45.0,55.0,18,5,9,2,6,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,1,8,0,0,12,16,15,12,0,3,1,1,0
Bradford City,0,Blackburn Rovers,1,49.0,51.0,9,9,2,4,4,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,2,0,0,16,15,15,15,4,2,0,0,2
Bury,2,Bristol Rovers,3,47.0,53.0,9,26,5,13,1,5,3,8,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0,0,10,3,0,0,11,7,6,10,0,0,0,0,2
Charlton Athletic,4,Northampton Town,1,51.0,49.0,19,7,9,4,8,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,5,0,0,8,7,7,8,2,2,0,0,1
Doncaster Rovers,3,Blackpool,3,50.0,50.0,7,7,2,4,4,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,13,10,10,10,1,1,0,0,0
Fleetwood Town,2,AFC Wimbledon,0,49.0,51.0,4,9,2,1,2,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,1,1,0,0,11,11,11,9,2,1,0,0,1
Milton Keynes Dons,1,Gillingham,0,56.0,44.0,15,13,5,1,6,6,4,6,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,6,5,0,0,0,0,0,0,0,0,1,4,0,0,10,15,14,9,3,3,0,0,1
Oldham Athletic,0,Wigan Athletic,2,48.0,52.0,4,13,2,4,2,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,2,2,0,0,11,16,15,11,2,3,0,0,2
Peterborough United,2,Rotherham United,1,50.0,50.0,13,13,6,2,7,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4,0,0,9,20,19,8,1,5,0,0,1
Portsmouth,1,Walsall,1,59.0,41.0,13,7,2,2,8,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,1,1,0,0,7,12,12,7,1,4,0,0,0
Scunthorpe United,1,Oxford United,0,53.0,47.0,17,13,5,4,7,6,5,3,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,4,4,0,0,8,12,12,7,1,2,0,0,1
Shrewsbury Town,3,Rochdale,2,48.0,52.0,14,16,10,6,2,6,2,4,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,4,7,0,0,7,14,14,6,0,2,0,0,1
Southend United,1,Plymouth Argyle,1,57.0,43.0,16,10,3,4,10,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,16,5,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,3,0,0,10,14,14,10,1,2,0,0,0
Wigan Athletic,4,Bury,1,52.0,48.0,11,5,6,3,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,2,0,0,15,14,14,13,2,4,0,0,1
AFC Wimbledon,0,Shrewsbury Town,1,52.0,48.0,6,14,2,5,2,2,2,7,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,7,2,0,0,0,0,0,0,0,0,4,2,0,0,14,19,19,14,2,2,0,0,2
Blackburn Rovers,1,Doncaster Rovers,3,48.0,52.0,11,11,4,4,4,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,1,3,0,0,10,9,9,9,2,0,0,0,2
Blackpool,1,Milton Keynes Dons,0,50.0,50.0,11,13,6,2,2,5,3,6,0,0,0,0,0,0,0,0,0,0,0,0,4,10,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,0,2,4,0,0,9,8,7,9,1,0,0,0,1
Bristol Rovers,1,Peterborough United,4,56.0,44.0,20,16,7,6,9,3,4,7,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,0,7,4,0,0,0,0,0,0,0,0,2,5,0,0,8,8,7,8,1,2,0,0,2
Gillingham,0,Bradford City,1,45.0,55.0,11,10,2,5,8,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,4,2,0,0,11,15,15,11,2,4,1,0,2
Northampton Town,0,Fleetwood Town,1,50.0,50.0,12,11,4,4,5,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,3,4,0,0,8,9,9,8,0,2,0,0,2
Oxford United,3,Portsmouth,0,51.0,49.0,11,7,5,3,3,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,3,2,0,0,8,8,8,8,0,0,0,0,1
Plymouth Argyle,2,Charlton Athletic,0,47.0,53.0,14,14,4,7,8,5,2,2,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,6,2,0,0,11,9,8,11,1,0,0,0,1
Rochdale,1,Scunthorpe United,1,45.0,55.0,14,9,4,5,7,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,5,5,0,0,14,10,10,14,0,0,0,0,0
Rotherham United,5,Southend United,0,50.0,50.0,17,10,10,3,7,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,5,0,0,19,22,21,17,2,1,0,0,1
Walsall,2,Oldham Athletic,1,55.0,45.0,16,10,5,6,7,2,4,2,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,5,3,0,0,12,12,11,12,2,3,0,0,1
Bradford City,2,Blackpool,1,58.0,42.0,15,9,4,3,7,3,4,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,2,2,0,0,7,9,9,7,1,2,0,0,1
Bury,1,Walsall,0,53.0,47.0,11,5,7,2,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,6,0,0,12,16,16,11,2,1,0,0,1
Charlton Athletic,1,Bristol Rovers,0,45.0,55.0,9,14,2,3,2,7,5,4,0,0,0,0,0,0,0,0,0,0,0,0,6,9,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,3,1,0,0,8,14,14,7,0,1,1,0,1
Doncaster Rovers,0,Gillingham,0,58.0,42.0,16,5,7,3,7,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,7,0,0,4,15,15,4,0,1,0,0,0
Fleetwood Town,2,Rotherham United,0,46.0,54.0,9,8,3,2,4,3,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,4,2,0,0,10,13,13,10,2,1,0,0,1
Milton Keynes Dons,0,Wigan Athletic,1,54.0,46.0,6,14,1,6,4,5,1,3,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,5,1,0,0,12,12,12,12,4,3,1,1,2
Oldham Athletic,0,Oxford United,2,45.0,55.0,9,12,2,7,3,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,9,2,0,0,0,0,0,0,0,0,6,7,0,0,0,0,0,0,0,0,5,2,0,0,5,12,12,5,1,2,0,0,2
Peterborough United,2,Plymouth Argyle,1,44.0,56.0,17,16,8,6,5,4,4,6,0,0,0,0,0,0,0,0,0,0,0,0,2,11,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,0,4,7,0,0,13,16,16,12,2,2,0,0,1
Portsmouth,2,Rochdale,0,56.0,44.0,11,8,3,1,6,4,2,3,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,1,1,0,0,13,13,12,12,0,0,1,1,1
Scunthorpe United,1,AFC Wimbledon,1,38.0,62.0,12,15,6,4,4,7,2,4,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,3,5,0,0,15,9,9,14,0,1,0,0,0
Shrewsbury Town,1,Northampton Town,0,58.0,42.0,12,5,2,1,3,0,7,4,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,0,0,0,0,0,0,0,4,7,0,0,0,0,0,0,0,0,1,1,0,0,17,17,17,16,2,1,0,0,1
Southend United,2,Blackburn Rovers,1,48.0,52.0,15,7,7,2,7,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,1,5,0,0,10,17,15,10,0,3,0,0,1
